device_id,event_id,device_phone_brand,device_model,event_timestamp,event_latitude,event_longitude,event_app_id,event_app_installed,event_app_active,app_label_id,app_category,device_group,device_gender,device_age
-9149453041847229293,1392436,小米,小米note,2016-05-02 19:44:08,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,1408375,小米,小米note,2016-05-05 20:00:04,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,1486174,小米,小米note,2016-05-02 20:30:27,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,1568391,小米,小米note,2016-05-04 00:03:08,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,1963279,小米,小米note,2016-05-05 09:30:34,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,1980529,小米,小米note,2016-05-04 22:00:20,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2003886,小米,小米note,2016-05-04 18:28:02,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2192136,小米,小米note,2016-05-02 19:38:45,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2355517,小米,小米note,2016-05-03 20:00:04,0.00,0.00,-538061441862183033,1,1,303,unknown,XXX,XXX,XXX
-9149453041847229293,2436228,小米,小米note,2016-05-05 20:00:34,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2447908,小米,小米note,2016-05-05 09:29:33,39.93,116.32,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149453041847229293,2564225,小米,小米note,2016-05-04 20:00:04,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2785144,小米,小米note,2016-05-04 18:27:31,39.93,116.33,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149453041847229293,2855428,小米,小米note,2016-05-05 13:02:33,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2887446,小米,小米note,2016-05-02 19:39:15,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2919153,小米,小米note,2016-05-02 19:43:04,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,2920983,小米,小米note,2016-05-02 20:16:01,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,3009533,小米,小米note,2016-05-02 20:00:33,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,3041192,小米,小米note,2016-05-04 00:03:37,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,3165673,小米,小米note,2016-05-02 19:34:38,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,3178172,小米,小米note,2016-05-05 13:05:47,39.93,116.32,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149453041847229293,3179519,小米,小米note,2016-05-02 19:39:45,39.93,116.33,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9149022648100002006,70250,魅族,魅蓝metal,2016-05-07 00:04:35,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,549746,魅族,魅蓝metal,2016-05-04 11:35:29,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,770319,魅族,魅蓝metal,2016-05-05 14:22:03,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,810445,魅族,魅蓝metal,2016-05-01 08:49:56,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,1781324,魅族,魅蓝metal,2016-05-05 18:56:20,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,1799660,魅族,魅蓝metal,2016-05-04 11:33:01,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149022648100002006,2322873,魅族,魅蓝metal,2016-05-07 10:56:06,0.00,0.00,-6799509164833422300,1,1,1007,P2P net loan,XXX,XXX,XXX
-9149022648100002006,2906123,魅族,魅蓝metal,2016-05-07 10:53:03,0.00,0.00,-6799509164833422300,1,1,1007,P2P net loan,XXX,XXX,XXX
-9149022648100002006,3000715,魅族,魅蓝metal,2016-05-05 14:24:17,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9149005536079835617,106684,华为,P8max,2016-05-06 16:36:52,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,159723,华为,P8max,2016-05-07 20:28:36,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,224937,华为,P8max,2016-05-07 11:07:58,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,347337,华为,P8max,2016-05-07 11:09:45,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,561084,华为,P8max,2016-05-07 20:00:27,26.64,118.18,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,655941,华为,P8max,2016-05-02 08:44:17,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,681552,华为,P8max,2016-05-05 15:28:52,0.00,0.00,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,711538,华为,P8max,2016-05-07 14:57:19,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,854688,华为,P8max,2016-05-06 00:08:09,0.00,0.00,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,915933,华为,P8max,2016-05-03 23:36:46,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,970221,华为,P8max,2016-05-07 20:05:14,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,1063181,华为,P8max,2016-05-07 11:14:41,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,1101311,华为,P8max,2016-05-07 20:07:01,26.64,118.18,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,1115184,华为,P8max,2016-05-07 10:44:58,0.00,0.00,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,1145158,华为,P8max,2016-05-07 11:07:38,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,1269664,华为,P8max,2016-05-01 02:55:14,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,1353616,华为,P8max,2016-05-06 23:04:07,26.64,118.18,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,1367530,华为,P8max,2016-05-07 11:05:48,26.64,118.18,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,1492829,华为,P8max,2016-05-03 02:55:20,0.00,0.00,6666573787994389937,1,0,167,love and marriage,M32-38,M,32
-9149005536079835617,1554927,华为,P8max,2016-05-01 18:55:20,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,1645189,华为,P8max,2016-05-07 11:04:05,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,1771935,华为,P8max,2016-05-07 11:13:58,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,1931394,华为,P8max,2016-05-05 11:43:13,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,1963306,华为,P8max,2016-05-05 09:06:25,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2042494,华为,P8max,2016-05-05 02:55:04,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2044798,华为,P8max,2016-05-06 10:10:03,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2044801,华为,P8max,2016-05-06 10:05:56,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2051972,华为,P8max,2016-05-05 12:07:30,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2151553,华为,P8max,2016-05-07 11:06:18,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,2151554,华为,P8max,2016-05-07 11:11:00,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,2302847,华为,P8max,2016-05-05 00:36:59,0.00,0.00,6666573787994389937,1,0,167,love and marriage,M32-38,M,32
-9149005536079835617,2777475,华为,P8max,2016-05-07 11:09:08,26.64,118.18,-2455342469544759171,1,0,1014,Consumer Finance,M32-38,M,32
-9149005536079835617,2782116,华为,P8max,2016-05-07 15:00:02,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,2922125,华为,P8max,2016-05-07 20:04:46,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,2941339,华为,P8max,2016-05-07 11:08:25,26.64,118.18,XXX,XXX,XXX,XXX,XXX,M32-38,M,32
-9149005536079835617,2992689,华为,P8max,2016-05-02 09:18:28,0.00,0.00,3433289601737013244,1,1,549,Property Industry 1.0,M32-38,M,32
-9149005536079835617,3005397,华为,P8max,2016-05-01 00:15:56,0.00,0.00,6666573787994389937,1,0,167,love and marriage,M32-38,M,32
-9149005536079835617,3045453,华为,P8max,2016-05-02 02:54:58,0.00,0.00,6666573787994389937,1,0,167,love and marriage,M32-38,M,32
-9148902481985703745,16902,酷派,8730L,2016-05-07 15:16:17,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,17115,酷派,8730L,2016-05-01 16:35:39,0.00,0.00,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,20009,酷派,8730L,2016-05-01 18:10:03,0.00,0.00,-3130816760729488660,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,21610,酷派,8730L,2016-05-03 19:50:10,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,63745,酷派,8730L,2016-05-05 00:01:34,24.80,113.54,-5839858269967688123,1,0,730,And the Church,XXX,XXX,XXX
-9148902481985703745,65948,酷派,8730L,2016-05-05 00:11:02,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,66789,酷派,8730L,2016-05-07 03:27:24,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,114592,酷派,8730L,2016-05-02 20:36:52,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,116236,酷派,8730L,2016-05-07 20:43:29,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,116699,酷派,8730L,2016-05-02 21:36:43,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,150074,酷派,8730L,2016-05-06 23:29:51,24.80,113.54,-3130816760729488660,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,158758,酷派,8730L,2016-05-02 20:47:50,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,179975,酷派,8730L,2016-05-03 16:56:46,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,181558,酷派,8730L,2016-05-05 17:50:27,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,187927,酷派,8730L,2016-05-04 01:20:20,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,189399,酷派,8730L,2016-05-07 02:24:12,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,189406,酷派,8730L,2016-05-07 02:20:24,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,229122,酷派,8730L,2016-05-07 15:10:14,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,262604,酷派,8730L,2016-05-07 20:46:19,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,265860,酷派,8730L,2016-05-02 22:58:14,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,282742,酷派,8730L,2016-05-07 15:34:33,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,292284,酷派,8730L,2016-05-02 23:54:18,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,385951,酷派,8730L,2016-05-02 20:38:30,24.80,113.54,3254054929887057049,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,389770,酷派,8730L,2016-05-02 16:06:28,24.80,113.54,4775896950989639373,1,1,1011,Third-party card management,XXX,XXX,XXX
-9148902481985703745,425337,酷派,8730L,2016-05-07 03:54:21,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,426460,酷派,8730L,2016-05-04 17:41:00,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,431170,酷派,8730L,2016-05-07 20:42:04,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,434643,酷派,8730L,2016-05-06 23:30:46,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,472147,酷派,8730L,2016-05-02 21:07:56,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,478805,酷派,8730L,2016-05-07 02:50:21,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,490217,酷派,8730L,2016-05-04 00:17:25,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,505537,酷派,8730L,2016-05-03 16:43:44,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,538848,酷派,8730L,2016-05-07 23:07:41,24.80,113.54,-3130816760729488660,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,553111,酷派,8730L,2016-05-07 14:08:55,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,567708,酷派,8730L,2016-05-04 04:16:26,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,577100,酷派,8730L,2016-05-07 12:27:12,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,593586,酷派,8730L,2016-05-07 01:50:30,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,593758,酷派,8730L,2016-05-03 02:40:26,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,607053,酷派,8730L,2016-05-01 15:18:16,0.00,0.00,-5839858269967688123,1,0,730,And the Church,XXX,XXX,XXX
-9148902481985703745,620232,酷派,8730L,2016-05-03 04:13:52,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,638795,酷派,8730L,2016-05-03 17:15:56,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,639379,酷派,8730L,2016-05-05 17:50:32,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,658301,酷派,8730L,2016-05-07 09:54:09,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,741559,酷派,8730L,2016-05-05 17:49:08,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,781861,酷派,8730L,2016-05-04 00:47:19,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,798049,酷派,8730L,2016-05-05 17:50:08,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,802504,酷派,8730L,2016-05-07 21:28:00,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,853538,酷派,8730L,2016-05-04 17:31:27,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,855042,酷派,8730L,2016-05-02 00:59:51,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,878984,酷派,8730L,2016-05-04 22:52:49,24.80,113.54,4757917163320268301,1,1,549,Property Industry 1.0,XXX,XXX,XXX
-9148902481985703745,885174,酷派,8730L,2016-05-02 20:36:35,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,885175,酷派,8730L,2016-05-02 20:37:05,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,939729,酷派,8730L,2016-05-07 21:16:53,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,970936,酷派,8730L,2016-05-02 21:32:31,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,988953,酷派,8730L,2016-05-07 13:16:45,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,997491,酷派,8730L,2016-05-07 20:43:26,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1001541,酷派,8730L,2016-05-03 00:34:52,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1078878,酷派,8730L,2016-05-04 02:42:12,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1079329,酷派,8730L,2016-05-04 03:23:59,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1128355,酷派,8730L,2016-05-03 21:34:17,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,1150466,酷派,8730L,2016-05-07 14:41:38,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1151651,酷派,8730L,2016-05-07 15:46:43,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1167409,酷派,8730L,2016-05-04 02:09:43,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1167806,酷派,8730L,2016-05-04 03:20:49,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1190490,酷派,8730L,2016-05-03 22:53:20,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1233187,酷派,8730L,2016-05-04 16:58:08,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1233380,酷派,8730L,2016-05-05 17:54:10,24.80,113.54,-3130816760729488660,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,1237395,酷派,8730L,2016-05-07 01:20:08,24.80,113.54,8573718163932041163,1,1,704,Property Industry 2.0,XXX,XXX,XXX
-9148902481985703745,1237922,酷派,8730L,2016-05-01 20:34:23,0.00,0.00,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,1292832,酷派,8730L,2016-05-03 19:38:29,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1322971,酷派,8730L,2016-05-03 22:09:59,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1327110,酷派,8730L,2016-05-03 03:42:37,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1352425,酷派,8730L,2016-05-07 22:34:32,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1371302,酷派,8730L,2016-05-07 13:03:13,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1411417,酷派,8730L,2016-05-03 22:40:50,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1434069,酷派,8730L,2016-05-04 19:00:11,24.80,113.54,6091358109411027459,1,1,168,community,XXX,XXX,XXX
-9148902481985703745,1445345,酷派,8730L,2016-05-07 07:51:51,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1466481,酷派,8730L,2016-05-07 00:46:52,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1481771,酷派,8730L,2016-05-03 16:25:07,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,1505355,酷派,8730L,2016-05-04 04:04:31,24.80,113.54,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1527358,酷派,8730L,2016-05-07 20:46:52,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1561828,酷派,8730L,2016-05-06 23:33:32,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1561984,酷派,8730L,2016-05-07 23:43:14,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1562678,酷派,8730L,2016-05-02 20:37:35,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1627665,酷派,8730L,2016-05-03 01:27:33,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,1632165,酷派,8730L,2016-05-04 00:56:49,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1652539,酷派,8730L,2016-05-05 17:48:07,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1662029,酷派,8730L,2016-05-07 23:12:28,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1687921,酷派,8730L,2016-05-02 21:55:43,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1720182,酷派,8730L,2016-05-03 15:05:18,24.83,113.60,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9148902481985703745,1790633,酷派,8730L,2016-05-07 00:45:51,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1810239,酷派,8730L,2016-05-01 19:56:47,0.00,0.00,4775896950989639373,1,1,1011,Third-party card management,XXX,XXX,XXX
-9148902481985703745,1938595,酷派,8730L,2016-05-04 16:57:13,24.80,113.54,6091358109411027459,1,1,168,community,XXX,XXX,XXX
-9148902481985703745,1954341,酷派,8730L,2016-05-03 03:01:09,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1971861,酷派,8730L,2016-05-03 16:48:22,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,1986195,酷派,8730L,2016-05-06 23:56:14,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2007541,酷派,8730L,2016-05-07 20:42:26,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,2093841,酷派,8730L,2016-05-02 22:41:45,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2095135,酷派,8730L,2016-05-02 23:29:29,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,2099643,酷派,8730L,2016-05-05 00:04:23,24.80,113.54,-5839858269967688123,1,0,730,And the Church,XXX,XXX,XXX
-9148902481985703745,2126547,酷派,8730L,2016-05-04 17:00:13,24.80,113.54,6091358109411027459,1,1,168,community,XXX,XXX,XXX
-9148902481985703745,2160134,酷派,8730L,2016-05-01 17:44:57,0.00,0.00,6091358109411027459,1,1,168,community,XXX,XXX,XXX
-9148902481985703745,2185458,酷派,8730L,2016-05-07 13:48:06,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2223748,酷派,8730L,2016-05-04 22:58:51,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2312292,酷派,8730L,2016-05-07 00:25:59,24.80,113.54,-5839858269967688123,1,0,730,And the Church,XXX,XXX,XXX
-9148902481985703745,2346484,酷派,8730L,2016-05-05 17:47:42,24.80,113.54,-3130816760729488660,1,1,548,Industry tag,XXX,XXX,XXX
-9148902481985703745,2365385,酷派,8730L,2016-05-06 23:34:21,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2372970,酷派,8730L,2016-05-07 17:54:34,24.80,113.54,6091358109411027459,1,1,168,community,XXX,XXX,XXX
-9148902481985703745,2437543,酷派,8730L,2016-05-07 21:38:33,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2477851,酷派,8730L,2016-05-07 11:48:04,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2492027,酷派,8730L,2016-05-04 23:30:06,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,2503793,酷派,8730L,2016-05-05 00:02:02,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2526371,酷派,8730L,2016-05-04 17:01:43,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2533019,酷派,8730L,2016-05-02 21:47:05,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2620238,酷派,8730L,2016-05-05 17:48:38,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2684458,酷派,8730L,2016-05-07 21:05:41,24.80,113.54,8693964245073640147,1,1,172,IM,XXX,XXX,XXX
-9148902481985703745,2737012,酷派,8730L,2016-05-05 17:51:43,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2744845,酷派,8730L,2016-05-07 20:45:19,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2746063,酷派,8730L,2016-05-03 21:40:23,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
-9148902481985703745,2781128,酷派,8730L,2016-05-01 15:19:15,0.00,0.00,-5839858269967688123,1,0,730,And the Church,XXX,XXX,XXX
-9148902481985703745,2794101,酷派,8730L,2016-05-04 02:02:24,24.80,113.54,XXX,XXX,XXX,XXX,XXX,XXX,XXX,XXX
